Browser,"Browser Version","Short Browser Version",Engine,"Engine Version",OS,"OS Version",Measurement,Latnecy
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",50
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno50",51
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",150
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno150",151
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",299
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",300
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301
"Safari","10.0.1","10","WebKit","602.2.14","Mac OS","10.11.6","minno300",301